,absolutely,acne,actually,adovia,affordable,amazing,application,apply,argan,art,average,away,awesome,axe,bad,bar,base,beautiful,beauty,best,better,big,bit,black,blush,body,bottle,bought,brand,brush,brushes,buy,care,cheap,clay,clean,cleans,cleanser,cleansing,clear,coat,color,colors,concealer,conditioner,cool,coverage,cream,creamy,cute,daily,dark,daughter,day,days,dead,deal,decent,deep,definitely,designs,did,didn,difference,different,disappointed,disposable,does,doesn,don,dont,dotting,dove,dry,dryer,drying,easy,effective,exactly,excellent,expected,expensive,eye,eyelashes,eyes,eyeshadow,fabulous,face,facial,fantastic,far,fast,favorite,feel,feeling,feels,finally,fine,flat,foundation,fragrance,free,fresh,frizz,fun,gel,gems,gentle,gets,gives,goes,good,gorgeous,got,greasy,great,hair,hands,happy,hard,heavy,helps,high,home,horrible,hot,hype,impressed,inexpensive,iron,item,job,just,kids,know,lashes,lasting,lasts,leave,leaves,left,light,lightweight,like,liked,line,little,long,look,looking,looks,lot,lotion,lots,love,loved,lovely,loves,make,makes,makeup,mascara,mask,meh,men,mild,mineral,miracle,moisture,moisturizer,moisturizing,money,moroccan,mud,nail,nails,natural,need,needs,new,nice,night,non,nyx,oil,oily,ok,okay,olay,old,opi,palette,pay,perfect,pink,plates,pleasant,pleased,polish,powder,pretty,price,primer,product,products,professional,protection,purchase,pure,quality,quick,quickly,razor,real,really,recommend,red,refreshing,results,review,rhinestones,right,salon,say,says,scalp,scent,scrub,sea,sensitive,serum,set,shadow,shampoo,shany,shave,shine,shiny,silky,simple,simply,size,skin,small,smell,smells,smooth,soap,soft,soothing,spf,spray,stamper,stamping,stars,sticky,straightener,strong,stuff,suave,summer,sun,sunscreen,super,sure,surprised,tape,texture,thing,think,time,toner,tool,tools,treatment,tried,try,use,used,uses,using,value,variety,ve,vitamin,wash,waste,way,wen,white,wife,wipes,wonderful,work,worked,working,works,worth,wow,yes
83,2,0,0,0,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,2,6,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,1,7,0,0,0,0,0,5,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,0,0,1,12,19,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,3,0,0,0,0,0,0,9,1,0,0,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,1,3,0,0,0,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,1,3,0,14,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,0,0,0,0,2,0,0,0,0,0,4,4,0,0,2,0,0,0,0,0,4,0,0,1,3,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,1,3,2,0,0,0,0,2,0,0,0,0,16,0,0,0,0,2,0,0,5,0,1,0
84,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,2,0,1,0,0,0,0,0,0,0,5,3,0,0,0,1,1,3,3,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,10,0,0,8,8,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,31,3,5,0,1,0,0,0,0,0,0,4,0,4,0,1,1,0,1,0,0,0,0,0,1,0,0,2,22,3,0,0,0,0,0,0,0,1,1,13,0,2,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,1,0,0,1,0,0,0,2,0,0,1,0,0,0,0,1,0,0,6,0,0,0,0,0,0,1,0,1,15,3,0,13,1,0,0,4,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,9,0,0,0
85,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,0,2,0,0,0,0,0,0,0,0,0,1,0,0,5,2,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,1,1,3,0,0,0,4,0,1,1,3,0,0,1,0,1,0,1,0,1,6,3,0,0,0,1,2,5,2,0,2,0,0,0,0,2,0,0,0,0,2,0,0,0,8,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,1,0,2,2,0,0,0,0,0,0,0,5,0,0,0,3,1,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,7,2,0,0,0,1,0,1,0,0,0,3,0,1,5,0,0,0,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0,3,1,0,15,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,1,0,0,0,0,1,0,0,0,0,0,0,0,9,1,1,0,0,3,0,0,0
86,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,2,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,3,1,0,0,0,2,0,0,4,1,0,2,0,0,3,0,2,0,0,6,9,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,9,0,0,0,7,0,0,0,17,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4,1,0,1,0,0,0,0,1,0,1,0,4,1,0,1,0,0,0,0,0,0,0,4,0,1,0,2,0,11,3,0,0,1,2,0,0,0,0,1,0,0,0,0,0,2,0,0,1,3,0,0,0,0,0,1,3,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,3,0,0,0,1,1,0,1,1,0,0,5,0,0,3,0,0,0,0,0,0,1,0,3,0,0,8,0,0,0,0,0,0,0,0,0,10,2,1,18,0,0,1,0,0,7,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,1,0,4,0,0,0,0,0,1,0,0,0,0,0,0,3,20,0,2,1,0,3,0,0,0
87,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,4,1,2,0,3,0,1,0,0,0,0,0,0,5,2,0,0,0,0,2,2,0,2,0,0,3,1,1,0,0,0,0,13,2,0,0,8,0,0,0,13,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,6,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,1,4,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,5,2,0,0,0,0,0,0,0,0,0,1,0,0,6,2,0,0,0,0,0,0,0,3,1,0,9,0,0,0,0,0,0,0,0,1,9,0,0,19,0,0,0,2,0,1,8,0,0,0,0,1,0,0,0,3,0,0,0,0,0,2,0,0,0,0,0,1,32,0,0,0,1,0,0,1,0,1,0,0,2,0,1,0,1,0,0,0,0,1,1,0,1,3,0,0,0
88,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,3,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,4,1,2,2,0,0,0,0,0,0,1,0,0,0,0,2,0,0,1,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,0,1,0,0,0,0,0,6,13,0,1,0,0,1,1,0,0,1,0,0,2,1,0,0,0,0,0,8,2,0,0,5,0,0,0,15,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,4,0,0,1,0,0,0,0,0,0,0,3,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,7,0,0,0,1,1,2,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,7,30,0,10,0,0,0,0,0,0,0,0,0,8,2,0,21,0,6,1,0,0,1,1,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,8,0,0,0
89,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,7,3,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,4,1,0,0,0,3,0,3,0,0,0,1,0,0,0,0,0,0,0,10,10,0,0,0,1,1,2,0,1,1,0,0,1,3,3,0,0,6,0,9,0,0,1,11,0,0,0,10,0,0,0,1,0,0,1,0,0,0,0,2,0,0,0,3,1,0,0,0,0,0,0,3,1,0,0,2,0,1,3,1,0,0,0,0,0,0,2,0,0,0,0,2,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,1,0,0,0,0,0,0,0,0,0,3,1,0,9,0,0,0,0,0,0,0,0,2,0,0,8,0,0,0,0,0,0,0,1,0,14,2,0,18,0,1,0,3,2,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,11,0,2,0,0,0,0,0,0,0,0,5,0,0,1
90,0,0,0,0,0,2,0,0,0,0,0,1,0,0,2,0,0,0,1,3,3,0,0,1,0,0,1,0,0,0,0,2,0,3,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,3,0,0,0,1,0,0,0,0,0,3,2,1,0,0,0,18,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,14,0,0,0,21,14,0,0,0,0,0,0,0,1,0,0,1,2,0,0,0,4,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,5,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,1,3,8,0,8,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,7,4,0,0,0,0,0,0,0,0,0,1,0,1,5,3,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,2,1,0,1,0,3,0,0,0,0,0,0,0,3,1,0,19,0,0,0
91,0,0,0,0,1,5,0,0,0,0,1,0,2,0,0,0,0,2,0,8,2,0,1,0,1,0,0,0,1,12,22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,1,0,22,0,0,0,0,0,0,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8,0,2,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,2,2,1
92,0,0,0,0,0,1,0,0,0,8,0,0,6,0,2,0,0,2,0,2,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,3,22,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,10,0,0,0,30,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,1,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,1,16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,18,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,12,0,2,6,0,5,0,1,0,1,0,4,0,0,0,0,1,1,0,0,0,0,0,2,0,2,0,0,0,0,1,0,0,9,0,0,2,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,3,0
93,0,0,0,0,0,2,0,0,0,0,0,0,3,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,5,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,7,0,1,0,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2,1,0,2,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,7,2,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,3,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,6,0,1,17,1,1,0
94,1,0,0,0,0,1,0,0,0,4,0,0,4,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0,0,1,0,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,2,0,15,0,0,0,0,2,0,1,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,1,0,0,7,0,0,0,21,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,2,0,0,1,1,1,0,0,0,0,1,20,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,6,3,0,0,0,0,5,0,0,0,0,0,4,0,0,0,0,0,0,5,0,0,0,0,0,0,1,5,0,8,0,0,0,2,0,6,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,0,0,5,12,0,0,0,0,0,1,2,3,1,0,0,0,0,1,0,0,0,0,1,4,0,0,2,2,0,0
95,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,26,1,1,0,0,0,1,2,0,0,5,1,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,1,0,0,1,0,0,0,0,1,4,0,0,0,4,0,2,1,0,13,1,0,0,0,2,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,2,2,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,5,0,0,0,8,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,6,0,1,0,0,0,1,1,1,1,0,6,2,1,1,2,0,0,0,0,0,0,6,1,0,1,0,0,0,0,0,2,0,1,0,0,1,0,3,0,0,0,0,0,0,0,0,1,8,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,1,1,0,6,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,12,0,1,0,3,4,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,1,1,0,0,0,26,0,2,0,0,1,0,0,1,0,0,0,0,0,1
96,0,0,0,0,0,0,2,1,0,0,0,0,2,0,3,0,0,1,0,4,6,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,3,0,0,2,0,0,0,0,0,0,1,0,0,2,2,2,0,0,0,2,0,1,2,3,0,4,2,0,0,0,1,0,0,1,0,3,0,0,2,8,2,15,0,0,0,0,8,1,0,0,1,0,0,0,1,0,2,38,1,1,11,36,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,2,0,0,0,0,1,0,2,0,2,2,13,2,0,2,1,0,0,1,0,16,0,9,2,1,1,0,0,0,0,0,0,0,0,0,0,1,5,12,0,0,0,0,0,0,0,0,0,16,0,5,0,0,0,1,1,0,2,0,0,0,2,0,0,2,1,0,0,0,0,0,12,0,0,19,0,0,2,0,2,0,0,4,1,0,1,1,0,0,0,0,0,1,0,8,0,0,1,0,0,0,0,0,0,0,0,12,0,0,0,14,0,15,23,9,0,2,0,9,1,0,0,0,2,0,4,1,0,2,12,54,1,1,0,0,1,0,0,0,0,0,0,0,0,0,2,3,0,1,0,0,2,0,0,0,4,0,0,2,0,4,1,0,1,14,1,2,3
97,0,0,1,0,0,0,9,16,0,0,0,0,4,0,2,0,0,0,0,2,2,0,2,0,0,1,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,18,5,0,0,0,0,0,1,1,2,0,0,0,0,1,0,0,2,0,0,0,0,12,3,3,0,0,0,3,0,1,36,7,1,5,0,2,0,0,0,0,1,2,0,0,0,3,3,1,2,3,0,2,0,0,1,3,0,0,1,0,0,0,0,0,6,21,0,1,6,36,0,1,0,1,0,0,0,0,2,0,0,1,0,0,0,5,4,3,0,0,0,0,0,0,0,5,1,7,1,0,1,0,0,0,0,0,1,1,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,12,0,4,0,0,1,0,3,0,1,0,0,0,1,0,0,2,0,0,0,1,0,0,16,3,0,10,0,0,1,3,0,0,0,2,0,0,1,0,0,0,1,0,1,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,9,6,0,0,0,0,2,18,0,0,0,2,0,2,7,0,3,5,28,1,0,0,0,0,0,1,1,0,0,0,0,0,0,11,2,0,2,2,0,2,0,0,0,0,0,0,0,0,1,1,5,1,25,1,1,0
98,2,0,0,0,0,2,1,0,0,0,0,2,3,0,3,0,1,6,0,0,1,0,0,2,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,2,2,33,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,2,0,0,0,0,0,1,0,0,2,0,1,0,0,0,0,0,1,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,1,6,2,0,0,7,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,6,0,0,0,1,1,0,0,0,1,0,2,0,0,1,2,0,1,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,7,0,0,0,0,0,6,0,0,0,0,0,0,3,7,0,0,0,11,0,8,0,0,5,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,1
99,0,0,0,0,0,3,0,0,0,0,0,0,5,0,2,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,0,0,0,0,0,2,0,0,0,0,0,8,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,9,0,0,1,0,0,5,0,0,0,28,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,1,0,0,1,0,0,0,0,0,1,2,0,0,0,0,1,1,0,0,0,0,1,0,0,4,0,11,0,0,0,0,0,2,0,1,0,0,1,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,3,0,2,0,1,0,0,0,0,0,0,0,0,0,0,1,4,0,1,8,0,1,0
100,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,4,0,3,0,0,0,0,0,0,0,5,0,13,0,0,1,0,2,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,3,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,2,21,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,1,0,1,0,0,0,1,1,0,0,19,0,0,0,1,0,5,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,6,0,0,0,0,3,6,1,0,0,0,10,3,2,0,0,0,0,0,0,0,4,0,8,0,5,0,0,0,3,1,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,1,1,0,0,0,1,0,0,1,0,1,1,1,0,0,1,2,0,0
101,1,0,1,0,0,2,1,0,0,5,0,0,15,0,0,0,0,5,0,1,1,2,1,0,0,0,0,2,0,0,0,4,0,4,0,0,0,0,0,0,1,3,13,0,0,4,0,0,0,13,0,0,1,0,0,0,2,2,0,0,5,1,1,0,0,1,0,1,2,4,5,0,0,0,0,0,6,0,2,3,4,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,19,0,0,0,1,0,0,17,0,2,0,48,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0,5,0,0,5,1,0,2,4,0,0,3,28,0,1,0,2,2,0,0,0,1,0,0,0,0,0,0,0,2,0,0,45,11,0,2,0,1,21,0,0,0,0,0,13,2,0,0,0,0,0,10,0,0,0,1,0,0,8,9,0,12,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,8,0,0,0,0,0,1,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,2,0,40,0,0,0,2,0,1,0,0,0,1,9,3,0,1,4,2,0,0,0,3,0,0,0,0,0,2,4,0,0,4,8,3,0
102,1,0,0,0,0,4,0,0,0,0,0,0,8,0,0,0,0,0,0,4,1,1,0,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,2,0,0,0,0,9,0,0,0,0,2,4,0,0,0,0,0,0,0,0,1,5,1,0,1,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,8,0,2,0,27,0,1,3,0,0,0,0,4,0,0,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,13,0,1,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,5,0,1,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,6,0,13,0,5,0,0,0,2,1,0,0,0,2,1,0,0,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,12,1,2,0
103,1,0,0,0,0,6,0,0,0,25,0,1,11,0,3,0,0,0,0,4,1,0,0,0,0,0,0,0,0,10,54,4,0,11,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,6,3,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,4,1,0,0,0,0,0,0,1,0,1,0,3,0,0,0,0,1,2,0,0,0,0,0,0,3,0,0,0,0,0,0,35,0,0,0,64,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,1,8,0,0,0,0,0,0,0,0,0,0,6,0,0,1,2,0,1,0,0,0,4,23,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,27,4,0,1,0,0,14,0,0,0,0,0,3,9,0,1,0,0,1,9,0,0,0,0,0,0,4,30,0,14,0,0,0,1,0,15,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,1,0,0,0,3,1,1,0,1,6,1,0,0,0,0,0,0,0,0,3,1,0,0,2,10,2,0
